Using data for  U0
Testing MAE:    0.23419432220458986

Epoch  5
Training loss:  0.09858776085078716
Training MSE:   0.09858776085078716
Training MAE:   0.22826597023010253
Testing loss:   0.07409492681622505
Testing MSE:    0.07409492681622505
Testing MAE:    0.19585597076416017

Epoch  6
Training loss:  0.09678161690980196
Training MSE:   0.09678161690980196
Training MAE:   0.22807118682861327
Testing loss:   0.10271420638561249
Testing MSE:    0.10271420638561249
Testing MAE:    0.24351236114501953

Epoch  7
Training loss:  0.11457070058509708
Training MSE:   0.11457070058509708
Training MAE:   0.2550674850463867
Testing loss:   0.08523873343467712
Testing MSE:    0.08523873343467712
Testing MAE:    0.21431841125488282

Epoch  8
Training loss:  0.12705008253455163
Training MSE:   0.12705008253455163
Training MAE:   0.2724509860992432
Testing loss:   0.10383062592744827
Testing MSE:    0.10383062592744827
Testing MAE:    0.2542885498046875

Epoch  9
Training loss:  0.1203300296112895
Training MSE:   0.1203300296112895
Training MAE:   0.26612380638122557
Testing loss:   0.17939523651599884
Testing MSE:    0.17939523651599884
Testing MAE:    0.37529354553222655

Training loss:  0.17821737909913063
Training MSE:   0.17821737909913063
Training MAE:   0.375910746383667

Testing loss:  0.17939523651599884
Testing MSE:   0.17939523651599884
Testing MAE:   0.37529354553222655

Number of layers:  3
Number of units in layer [1,2,3]:  [20, 5, 25]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  11226.211333423114
Training MSE:   11226.211333423114
Training MAE:   35.11940929107666
Testing loss:   0.9376491579532623
Testing MSE:    0.9376491579532623
Testing MAE:    0.725220263671875

Epoch  1
Training loss:  0.46411297398507595
Training MSE:   0.46411297398507595
Training MAE:   0.4723156871795654
Testing loss:   0.21263203358650207
Testing MSE:    0.21263203358650207
Testing MAE:    0.30949300384521483

Epoch  2
Training loss:  0.15678257868587972
Training MSE:   0.15678257868587972
Training MAE:   0.2541576885223389
Testing loss:   0.1092766350030899
Testing MSE:    0.1092766350030899
Testing MAE:    0.21544271240234375

Epoch  3
Training loss:  0.0927445533208549
Training MSE:   0.0927445533208549
Training MAE:   0.1905892421722412
Testing loss:   0.07080853356122971
Testing MSE:    0.07080853356122971
Testing MAE:    0.16603746948242187

Epoch  4
Training loss:  0.07321328487098216
Training MSE:   0.07321328487098216
Training MAE:   0.17766646041870118
Testing loss:   0.06083361033499241
Testing MSE:    0.06083361033499241
Testing MAE:    0.15818690490722656

Epoch  5
Training loss:  0.06893055605590344
Training MSE:   0.06893055605590344
Training MAE:   0.18030870704650878
Testing loss:   0.07293113681077958
Testing MSE:    0.07293113681077958
Testing MAE:    0.1905052932739258

Epoch  6
Training loss:  0.07151671388968825
Training MSE:   0.07151671388968825
Training MAE:   0.19122124519348144
Testing loss:   0.0813325575351715
Testing MSE:    0.0813325575351715
Testing MAE:    0.22508939056396485

Epoch  7
Training loss:  0.07774665062278509
Training MSE:   0.07774665062278509
Training MAE:   0.20509452743530274
Testing loss:   0.04962730386853218
Testing MSE:    0.04962730386853218
Testing MAE:    0.15591223297119142

Epoch  8
Training loss:  0.09306964191496372
Training MSE:   0.09306964191496372
Training MAE:   0.23090674133300781
Testing loss:   0.04883462962508202
Testing MSE:    0.04883462962508202
Testing MAE:    0.15411580810546874

Epoch  9
Training loss:  0.09259992865398527
Training MSE:   0.09259992865398527
Training MAE:   0.23218576927185058
Testing loss:   0.10357927782535553
Testing MSE:    0.10357927782535553
Testing MAE:    0.2729195587158203

Training loss:  0.10327078158259392
Training MSE:   0.10327078158259392
Training MAE:   0.2730189468383789

Testing loss:  0.10357927782535553
Testing MSE:   0.10357927782535553
Testing MAE:   0.2729195587158203

Number of layers:  3
Number of units in layer [1,2,3]:  [20, 5, 20]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  10176.339464459228
Training MSE:   10176.339464459228
Training MAE:   36.672521773529056
Testing loss:   71.77980069580079
Testing MSE:    71.77980069580079
Testing MAE:    6.714220616149903

Epoch  1
Training loss:  45.35030623474121
Training MSE:   45.35030623474121
Training MAE:   5.199650645828247
Testing loss:   23.62293366546631
Testing MSE:    23.62293366546631
Testing MAE:    3.7638402282714845

Epoch  2
Training loss:  12.852535543060302
Training MSE:   12.852535543060302
Training MAE:   2.727185546875
Testing loss:   6.88688129272461
Testing MSE:    6.88688129272461
Testing MAE:    2.0401616516113283

Epoch  3
Training loss:  2.8166749839782717
Training MSE:   2.8166749839782717
Training MAE:   1.2758847045898438
Testing loss:   0.9528369841575622
Testing MSE:    0.9528369841575622
Testing MAE:    0.7578840011596679

Epoch  4
Training loss:  0.44927210069298745
Training MSE:   0.44927210069298745
Training MAE:   0.48396805114746094
Testing loss:   0.15003814656734465
Testing MSE:    0.15003814656734465
Testing MAE:    0.25910696258544924

Epoch  5
Training loss:  0.1274932508111
Training MSE:   0.1274932508111
Training MAE:   0.2406154327392578
Testing loss:   0.08841449307203293
Testing MSE:    0.08841449307203293
Testing MAE:    0.18989817504882814

Epoch  6
Training loss:  0.10418772892653942
Training MSE:   0.10418772892653942
Training MAE:   0.22380804100036622
Testing loss:   0.14736955108642577
Testing MSE:    0.14736955108642577
Testing MAE:    0.2998303268432617

Epoch  7
Training loss:  0.11962047763019801
Training MSE:   0.11962047763019801
Training MAE:   0.2532951240539551
Testing loss:   0.10307279832363128
Testing MSE:    0.10307279832363128
Testing MAE:    0.25347056884765623

Epoch  8
Training loss:  0.12666723505705596
Training MSE:   0.12666723505705596
Training MAE:   0.26799281692504884
Testing loss:   0.05594417325556278
Testing MSE:    0.05594417325556278
Testing MAE:    0.1591585403442383

Epoch  9
Training loss:  0.1233226491957903
Training MSE:   0.1233226491957903
Training MAE:   0.2652105724334717
Testing loss:   0.04822159655690193
Testing MSE:    0.04822159655690193
Testing MAE:    0.14969186401367188

Training loss:  0.048617378839105364
Training MSE:   0.048617378839105364
Training MAE:   0.14878044624328612

Testing loss:  0.04822159655690193
Testing MSE:   0.04822159655690193
Testing MAE:   0.14969186401367188

Number of layers:  3
Number of units in layer [1,2,3]:  [20, 5, 15]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  9563.276856098939
Training MSE:   9563.276856098939
Training MAE:   34.6970999256134
Testing loss:   34.01967706604004
Testing MSE:    34.01967706604004
Testing MAE:    4.616873031616211

Epoch  1
Training loss:  20.500773346328735
Training MSE:   20.500773346328735
Training MAE:   3.524614771652222
Testing loss:   11.35771167602539
Testing MSE:    11.35771167602539
Testing MAE:    2.6547156768798827

Epoch  2
Training loss:  6.385796839094162
Training MSE:   6.385796839094162
Training MAE:   1.9200836681365967
Testing loss:   2.6137148658752443
Testing MSE:    2.6137148658752443
Testing MAE:    1.2439067794799805

Epoch  3
Training loss:  1.3956713888406753
Training MSE:   1.3956713888406753
Training MAE:   0.8810279685974121
Testing loss:   0.566508748793602
Testing MSE:    0.566508748793602
Testing MAE:    0.5725651779174805

Epoch  4
Training loss:  0.344054149055481
Training MSE:   0.344054149055481
Training MAE:   0.4256514991760254
Testing loss:   0.19677202591896056
Testing MSE:    0.19677202591896056
Testing MAE:    0.30744446868896486

Epoch  5
Training loss:  0.13586642010062933
Training MSE:   0.13586642010062933
Training MAE:   0.2464690715789795
Testing loss:   0.08682958118319511
Testing MSE:    0.08682958118319511
Testing MAE:    0.19320696411132812

Epoch  6
Training loss:  0.09652390709668397
Training MSE:   0.09652390709668397
Training MAE:   0.21082289695739745
Testing loss:   0.07541128601431847
Testing MSE:    0.07541128601431847
Testing MAE:    0.1971020538330078

Epoch  7
Training loss:  0.09401256210133434
Training MSE:   0.09401256210133434
Training MAE:   0.221655558013916
Testing loss:   0.0831222393155098
Testing MSE:    0.0831222393155098
Testing MAE:    0.22339305725097655

Epoch  8
Training loss:  0.09103032662272453
Training MSE:   0.09103032662272453
Training MAE:   0.22362993049621582
Testing loss:   0.13632981359958649
Testing MSE:    0.13632981359958649
Testing MAE:    0.31158434295654297

Epoch  9
Training loss:  0.09513823442235589
Training MSE:   0.09513823442235589
Training MAE:   0.23219155654907225
Testing loss:   0.09911196582317353
Testing MSE:    0.09911196582317353
Testing MAE:    0.2546380920410156

Training loss:  0.10100285389125348
Training MSE:   0.10100285389125348
Training MAE:   0.2543487606048584

Testing loss:  0.09911196582317353
Testing MSE:   0.09911196582317353
Testing MAE:   0.2546380920410156

Number of layers:  3
Number of units in layer [1,2,3]:  [20, 5, 10]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  169776.2352875
Training MSE:   169776.2352875
Training MAE:   410.0321190185547
Testing loss:   166600.29835
Testing MSE:    166600.29835
Testing MAE:    406.20847495117187

Epoch  1
Training loss:  162137.369225
Training MSE:   162137.369225
Training MAE:   400.64875854492186
Testing loss:   157552.67505
Testing MSE:    157552.67505
Testing MAE:    394.9148033203125

Epoch  2
Training loss:  151493.4885875
Training MSE:   151493.4885875
Training MAE:   387.1267931640625
Testing loss:   145486.866725
Testing MSE:    145486.866725
Testing MAE:    379.3308500488281

Epoch  3
Training loss:  138333.16293125
Training MSE:   138333.16293125
Training MAE:   369.7302520996094
Testing loss:   131331.575825
Testing MSE:    131331.575825
Testing MAE:    360.1896755371094

Epoch  4
Training loss:  123428.934675
Training MSE:   123428.934675
Training MAE:   348.97299436035155
Testing loss:   115749.5662625
Testing MSE:    115749.5662625
Testing MAE:    337.8677151855469

Epoch  5
Training loss:  107387.100575
Training MSE:   107387.100575
Training MAE:   325.15776193847654
Testing loss:   99308.3717125
Testing MSE:    99308.3717125
Testing MAE:    312.59142451171874

Epoch  6
Training loss:  90768.74083125
Training MSE:   90768.74083125
Training MAE:   298.4882430175781
Testing loss:   82573.38285
Testing MSE:    82573.38285
Testing MAE:    284.5670564941406

Epoch  7
Training loss:  74139.505840625
Training MSE:   74139.505840625
Training MAE:   269.1869174072266
Testing loss:   66111.528
Testing MSE:    66111.528
Testing MAE:    254.0010923828125

Epoch  8
Training loss:  58083.15858125
Training MSE:   58083.15858125
Training MAE:   237.47005572509767
Testing loss:   50520.682725
Testing MSE:    50520.682725
Testing MAE:    221.19203330078125

Epoch  9
Training loss:  43187.803078125
Training MSE:   43187.803078125
Training MAE:   203.6966475830078
Testing loss:   36371.2163
Testing MSE:    36371.2163
Testing MAE:    186.5085140625

Training loss:  36262.921228125
Training MSE:   36262.921228125
Training MAE:   186.2056349609375

Testing loss:  36371.2163
Testing MSE:   36371.2163
Testing MAE:   186.5085140625

Number of layers:  3
Number of units in layer [1,2,3]:  [20, 5, 5]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  7585.960743789673
Training MSE:   7585.960743789673
Training MAE:   31.047309925079347
Testing loss:   30.71339515991211
Testing MSE:    30.71339515991211
Testing MAE:    4.316878750610352

Epoch  1
Training loss:  14.204927621126174
Training MSE:   14.204927621126174
Training MAE:   2.6049111709594728
Testing loss:   0.6003696449756623
Testing MSE:    0.6003696449756623
Testing MAE:    0.5618818634033204

Epoch  2
Training loss:  0.2286108742952347
Training MSE:   0.2286108742952347
Training MAE:   0.3121265651702881
Testing loss:   0.12211246265769005
Testing MSE:    0.12211246265769005
Testing MAE:    0.2160083526611328

Epoch  3
Training loss:  0.09716451589167117
Training MSE:   0.09716451589167117
Training MAE:   0.20677258987426758
Testing loss:   0.09119536193609237
Testing MSE:    0.09119536193609237
Testing MAE:    0.21359115600585937

Epoch  4
Training loss:  0.08020400356799363
Training MSE:   0.08020400356799363
Training MAE:   0.19507331390380858
Testing loss:   0.07801733534932137
Testing MSE:    0.07801733534932137
Testing MAE:    0.20241338653564453

Epoch  5
Training loss:  0.07406187508925796
Training MSE:   0.07406187508925796
Training MAE:   0.1919166316986084
Testing loss:   0.05986608776450157
Testing MSE:    0.05986608776450157
Testing MAE:    0.16658512115478516

Epoch  6
Training loss:  0.07318928522020578
Training MSE:   0.07318928522020578
Training MAE:   0.1953699405670166
Testing loss:   0.08031782915592194
Testing MSE:    0.08031782915592194
Testing MAE:    0.2200636245727539

Epoch  7
Training loss:  0.07401687117666006
Training MSE:   0.07401687117666006
Training MAE:   0.19978797912597657
Testing loss:   0.050790908095240596
Testing MSE:    0.050790908095240596
Testing MAE:    0.15420444641113282

Epoch  8
Training loss:  0.0880442322447896
Training MSE:   0.0880442322447896
Training MAE:   0.22417698783874512
Testing loss:   0.05124554866552353
Testing MSE:    0.05124554866552353
Testing MAE:    0.16543338012695313

Epoch  9
Training loss:  0.09175835226848722
Training MSE:   0.09175835226848722
Training MAE:   0.22977655448913575
Testing loss:   0.1337410694360733
Testing MSE:    0.1337410694360733
Testing MAE:    0.31341060791015624

Training loss:  0.13452211673259734
Training MSE:   0.13452211673259734
Training MAE:   0.3133361042022705

Testing loss:  0.1337410694360733
Testing MSE:   0.1337410694360733
Testing MAE:   0.31341060791015624

Number of layers:  3
Number of units in layer [1,2,3]:  [15, 25, 25]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  10883.697186586953
Training MSE:   10883.697186586953
Training MAE:   35.96593699035645
Testing loss:   2.3537171184539796
Testing MSE:    2.3537171184539796
Testing MAE:    1.185731037902832

Epoch  1
Training loss:  0.7194946210235357
Training MSE:   0.7194946210235357
Training MAE:   0.5812382579803467
Testing loss:   0.16779123071432114
Testing MSE:    0.16779123071432114
Testing MAE:    0.2690318374633789

Epoch  2
Training loss:  0.1301136119440198
Training MSE:   0.1301136119440198
Training MAE:   0.23429159088134766
Testing loss:   0.09077946188449859
